year,state,Auto,Bus,Truck,Motorcycle
1967,California,9088947,19838,1740729,358569
1967,Colorado,946962,3178,291730,26061
1967,Connecticut,1392397,4527,147837,23352
1967,Delaware,226860,929,39871,3200
1967,District of Columbia,224851,1802,20059,2704
1967,Florida,2960086,7167,425408,60910
1967,Georgia,1745723,7745,410899,26488
1967,Hawaii,298003,719,37776,10558
1967,Idaho,304630,1738,148204,22673
1967,Illinois,4204955,16846,596458,93867
1967,Indiana,2125603,10656,495685,66378
1967,Iowa,1299538,6373,345638,37647
1967,Kansas,1042285,3165,395145,31536
1967,Kentucky,1296857,6437,329086,26010
1967,Louisiana,1308115,8269,317418,20124
1967,Maine,362450,1606,88027,6338
1967,Maryland,1407054,7329,197603,22862
1967,Massachusetts,2002478,6239,214755,32855
1967,Michigan,3587441,12423,533564,90315
1967,Minnesota,1614288,9811,372826,55887
1967,Mississippi,749595,7652,254919,9964
1967,Missouri,1753900,8709,448578,41075
1967,Montana,300214,1562,149561,15529
1967,Nebraska,651331,2729,233749,17409
1967,Nevada,216298,630,69709,11140
1967,New Hampshire,292278,939,55500,8216
1967,New Jersey,2863181,8527,328746,45615
1967,New Mexico,422510,2665,146064,12828
1967,New York,5409386,27181,623924,67177
1967,North Carolina,1922694,18350,482197,30691
1967,North Dakota,261720,1654,141512,9036
1967,Ohio,4728800,17573,559018,109790
1967,Oklahoma,1111264,6322,424321,31387
1967,Oregon,970864,4815,214327,32905
1967,Pennsylvania,4663628,16166,655443,99969
1967,Rhode Island,386430,932,47000,6819
1967,South Carolina,964347,7390,208655,12213
1967,South Dakota,282920,1575,122466,9683
1967,Tennessee,1523452,6268,340198,29606
1967,Texas,4595374,14522,1283686,88409
1967,Utah,434410,1126,112122,15613
1967,Vermont,159905,626,33589,6009
1967,Virginia,1628849,8322,295307,21277
1967,Washington,1454746,8405,388610,53562
1967,West Virginia,589394,2756,148124,17199
1967,Wisconsin,1631608,8141,314363,60774
1967,Wyoming,147711,1414,77278,6788
1968,Alabama,1445865,8059,352187,27171
1968,Alaska,88687,441,34201,6216
1968,Arizona,723840,2093,217665,25460
1968,Arkansas,692537,4337,297730,16050
1968,California,9314496,20257,1788714,401402
1968,Colorado,994194,3402,302012,28548
1968,Connecticut,1466053,5544,154589,23500
1968,Delaware,239269,996,42853,3661
1968,District of Columbia,235325,1807,20273,2937
1968,Florida,3167146,7278,453563,64679
1968,Georgia,1870944,8204,445169,33329
1968,Hawaii,315289,730,38954,9646
1968,Idaho,308458,1990,160482,22627
1968,Illinois,4358260,17587,614226,91097
1968,Indiana,2204462,10213,524531,64851
1968,Iowa,1335317,6440,361464,41982
1968,Kansas,1078238,3542,381838,34336
1968,Kentucky,1330851,6821,352974,27389
1968,Louisiana,1318024,8961,334587,25140
1968,Maine,385633,1614,93023,6374
1968,Maryland,1491429,7522,204895,23470
1968,Massachusetts,2104396,6585,225509,30917
1968,Michigan,3734339,12987,569641,106490
1968,Minnesota,1678755,10650,396234,60832
1968,Mississippi,790540,7788,262964,12186
1968,Missouri,1833054,8396,478700,38081
1968,Montana,303964,1684,157696,17032
1968,Nebraska,664121,2914,242088,19113
1968,Nevada,228785,654,73964,13262
1968,New Hampshire,298472,955,53379,7035
1968,New Jersey,2983498,9573,340452,39384
1968,New Mexico,434657,2556,152276,15014
1968,New York,5647505,28191,634411,75632
1968,North Carolina,2036631,18943,517375,32833
1968,North Dakota,265384,1835,146605,9421
1968,Ohio,4845218,17490,579255,112055
1968,Oklahoma,1154970,6012,449405,34717
1968,Oregon,1008475,4729,229164,37070
1968,Pennsylvania,4845936,17668,683215,114274
1968,Rhode Island,402034,798,49504,6712
1968,South Carolina,1020375,7556,222071,12458
1968,South Dakota,284646,1586,124775,9583
1968,Tennessee,1543887,6498,356389,29965
1968,Texas,4792373,14679,1372631,93795
1968,Utah,448142,1258,121936,16651
1968,Vermont,171347,638,34622,5291
1968,Virginia,1724400,8831,314326,25088
1968,Washington,1558864,8525,419987,47127
1968,West Virginia,596239,2662,161076,20270
1968,Wisconsin,1692465,9889,318736,60064
1968,Wyoming,146725,1390,77486,6843
1969,Alabama,1470975,7683,378680,33207
1969,Alaska,91299,516,39592,6376
1969,Arizona,782386,2087,239820,27699
1969,Arkansas,710430,4202,304172,18530
1969,California,9686302,20734,1894444,476191
1969,Colorado,1049329,3586,320635,34834
1969,Connecticut,1509579,6190,161304,23656
1969,Delaware,250433,1130,45092,3799
1969,District of Columbia,232645,1847,19730,3525
1969,Florida,3379748,7621,507387,75743
1969,Georgia,1997356,8253,481785,42091
1969,Hawaii,332466,889,41202,8579
1969,Idaho,311258,2076,166303,23973
1969,Illinois,4507915,19336,635147,102527
1969,Indiana,2254599,10453,541154,71705
1969,Iowa,1367233,6997,379825,48293
1969,Kansas,1109962,4940,400033,39835
1969,Kentucky,1342309,7405,363115,24294
1969,Louisiana,1343073,9460,349543,25063
1969,Maine,398460,1670,95630,7770
1969,Maryland,1567510,8074,219679,21973
1969,Massachusetts,2181975,6655,237466,33400
1969,Michigan,3873379,12946,602138,131829
1969,Minnesota,1717147,10090,416507,61707
1969,Mississippi,799171,7733,278548,13915
1969,Missouri,1830457,8410,474138,30618
1969,Montana,311975,1773,164386,19676
1969,Nebraska,676915,3125,249196,24472
1969,Nevada,249457,746,78726,15786
1969,New Hampshire,318154,1005,54231,7176
1969,New Jersey,3129421,10539,349829,36420
1969,New Mexico,440912,2641,167180,18590
1969,New York,5824398,29362,651237,85178
1969,North Carolina,2144426,20177,552473,37453
1969,North Dakota,266039,1851,151883,10023
1969,Ohio,5097348,18335,623893,112082
1969,Oklahoma,1176273,6417,467492,42108
1969,Oregon,1088847,5421,240253,45414
1969,Pennsylvania,5025253,15533,718766,110306
1969,Rhode Island,416787,1013,52005,7957
1969,South Carolina,1066416,7648,237320,14028
1969,South Dakota,287906,1759,128289,10823
1969,Tennessee,1583187,7185,380788,35332
1969,Texas,5016840,14286,1475259,110416
1969,Utah,468570,1116,131750,20518
1969,Vermont,178652,801,35086,6236
1969,Virginia,1816787,8822,335669,24622
1969,Washington,1642753,9090,457389,49651
1969,West Virginia,616435,2666,170659,22726
1969,Wisconsin,1763506,10430,324323,49165
1969,Wyoming,153141,1489,83211,8418
1970,Alabama,1559097,7807,399028,43062
1970,Alaska,94453,542,43764,8535
1970,Arizona,828766,2122,262424,34335
1970,Arkansas,728355,4227,310754,22030
1970,California,9883790,20772,1996334,567840
1970,Colorado,1099568,3775,339135,44744
1970,Connecticut,1569616,6484,156509,29540
1970,Delaware,263137,1171,48034,4861
1970,District of Columbia,236559,1745,18366,4067
1970,Florida,3556410,7743,556210,98688
1970,Georgia,2064569,8587,510886,52180
1970,Hawaii,358457,1124,45860,10834
1970,Idaho,314662,2074,171137,26876
1970,Illinois,4559069,18357,660450,116947
1970,Indiana,2271802,10503,535686,80505
1970,Iowa,1387707,7228,395126,60835
1970,Kansas,1126811,5099,415733,53847
1970,Kentucky,1374340,7310,380867,26334
1970,Louisiana,1367071,10052,365228,30190
1970,Maine,406650,1653,101698,9973
1970,Maryland,1625938,8392,237504,27060
1970,Massachusetts,2311948,7546,255344,44918
1970,Michigan,3918113,13551,637655,160387
1970,Minnesota,1754029,10719,441876,72447
1970,Mississippi,818965,8045,290301,16662
1970,Missouri,1888454,8768,510465,50234
1970,Montana,312691,1712,170587,24765
1970,Nebraska,710933,3103,260122,32853
1970,Nevada,265948,869,87773,18480
1970,New Hampshire,332365,1022,57098,9537
1970,New Jersey,3216691,10372,358574,47637
1970,New Mexico,455730,2738,178903,21839
1970,New York,6000468,29837,687721,86306
1970,North Carolina,2226905,20594,578302,47841
1970,North Dakota,267978,1845,158258,11327
1970,Ohio,5305381,18264,650256,129230
1970,Oklahoma,1215063,6644,490815,56249
1970,Oregon,1116202,6592,246439,59035
1970,Pennsylvania,5058682,16006,743865,115356
1970,Rhode Island,433262,963,54052,10903
1970,South Carolina,1101308,7985,250518,17303
1970,South Dakota,291154,1794,133449,11995
1970,Tennessee,1638268,7432,404292,45450
1970,Texas,5127921,21255,1544104,144624
1970,Utah,484436,1173,178795,29172
1970,Vermont,189720,830,38246,7259
1970,Virginia,1894532,9099,359090,32566
1970,Washington,1618603,9335,474023,62284
1970,West Virginia,624779,2717,173437,39191
1970,Wisconsin,1828431,8469,344610,54415
1970,Wyoming,157770,1516,87375,10550
1971,Alabama,1656566,7849,428556,51934
1971,Alaska,101724,605,48326,9639
1971,Arizona,892793,2382,289797,42886
1971,Arkansas,731368,4389,319616,23795
1971,California,10234172,21192,2111817,614637
1971,Colorado,1177372,3802,366424,57007
1971,Connecticut,1626602,6726,157683,43025
1971,Delaware,264079,1286,51147,5970
1971,District of Columbia,239281,2116,18711,3960
1971,Florida,3917887,8132,608281,122020
1971,Georgia,2194073,10494,548337,65988
1971,Hawaii,375494,1140,49585,10033
1971,Idaho,322177,2210,184816,32027
1971,Illinois,4707141,18142,691738,135492
1971,Indiana,2283771,10157,574088,87436
1971,Iowa,1423455,7640,410585,79065
1971,Kansas,1155246,4930,438933,74525
1971,Kentucky,1444947,7527,407513,29597
1971,Louisiana,1434818,10908,386559,34035
1971,Maine,431831,1776,103208,12683
1971,Maryland,1731387,8705,262884,34755
1971,Massachusetts,2431500,7498,260795,52707
1971,Michigan,4052218,13513,673908,193984
1971,Minnesota,1814894,11771,466813,89226
1971,Mississippi,865301,8350,302185,20351
1971,Missouri,1949489,9229,539232,67755
1971,Montana,328026,1677,180993,29958
1971,Nebraska,747232,3275,282186,38480
1971,Nevada,278515,872,93343,19306
1971,New Hampshire,345262,1146,60291,12673
1971,New Jersey,3357866,11220,368222,57352
1971,New Mexico,465557,2907,192665,27437
1971,New York,6162960,30327,697557,77742
1971,North Carolina,2364498,21413,615609,60368
1971,North Dakota,278009,1843,164214,13318
1971,Ohio,5344159,18694,680256,152088
1971,Oklahoma,1265467,6840,517176,71171
1971,Oregon,1165605,6711,259416,69769
1971,Pennsylvania,5214078,20492,789005,147395
1971,Rhode Island,451467,990,56590,13231
1971,South Carolina,1119200,8526,255239,19053
1971,South Dakota,299696,1812,140181,13897
1971,Tennessee,1703756,7527,424352,57698
1971,Texas,5335492,23919,1624858,186183
1971,Utah,509528,1284,187317,37782
1971,Vermont,193917,862,42374,8991
1971,Virginia,2013427,9325,387464,40984
1971,Washington,1656103,9429,497585,74703
1971,West Virginia,623533,2793,199828,46984
1971,Wisconsin,1871490,9037,360928,60122
1971,Wyoming,163966,1685,91686,12478
1972,Alabama,1746518,7893,472882,58682
1972,Alaska,101080,617,47059,10843
1972,Arizona,971681,2368,327821,49177
1972,Arkansas,761945,5377,332546,29853
1972,California,10560142,21456,2270630,625783
1972,Colorado,1271366,4034,404302,68818
1972,Connecticut,1695458,7007,157920,49084
1972,Delaware,269676,1287,52008,5144
1972,District of Columbia,239059,2188,18245,4112
1972,Florida,4132336,8359,695291,133489
1972,Georgia,2371746,10722,576986,70378
1972,Hawaii,392458,1395,53556,10612
1972,Idaho,350597,2039,197198,35941
1972,Illinois,4903960,18872,721021,142441
1972,Indiana,2422637,10349,631341,100922
1972,Iowa,1449638,8137,459300,97505
1972,Kansas,1220430,5070,466001,88894
1972,Kentucky,1515550,7651,444419,36721
1972,Louisiana,1518246,12158,411859,37083
1972,Maine,450861,2001,111920,16146
1972,Maryland,1831917,8887,289654,39154
1972,Massachusetts,2543189,7625,270597,55887
1972,Michigan,4265042,13739,731756,225591
1972,Minnesota,1871521,11908,484698,103764
1972,Mississippi,919967,8404,320781,25487
1972,Missouri,2026903,9026,582235,80736
1972,Montana,342070,1738,194716,34678
1972,Nebraska,777619,3296,299970,40149
1972,Nevada,297824,885,100337,16095
1972,New Hampshire,367856,1159,67143,15672
1972,New Jersey,3463443,10955,384233,65228
1972,New Mexico,484042,3074,207998,29787
1972,New York,6269906,29448,707098,80405
1972,North Carolina,2530456,21955,667365,76171
1972,North Dakota,289648,1800,172174,15782
1972,Ohio,5644930,19561,749854,179835
1972,Oklahoma,1326180,7107,553923,84674
1972,Oregon,1227057,5831,263227,73566
1972,Pennsylvania,5460277,21311,829742,176130
1972,Rhode Island,475251,1020,60013,15190
1972,South Carolina,1202961,8724,285704,26079
1972,South Dakota,311876,1908,148829,16624
1972,Tennessee,1819121,7608,466906,70283
1972,Texas,5553182,24878,1737651,218195
1972,Utah,536727,1324,198246,45700
1972,Vermont,214993,895,45408,9209
1972,Virginia,2167217,9823,425733,52729
1972,Washington,1702412,10007,529641,81315
1972,West Virginia,668740,2841,202025,49972
1972,Wisconsin,1970777,9350,379552,70277
1972,Wyoming,173572,1799,98237,13887
1973,Alabama,1828875,7960,516794,75465
1973,Alaska,114342,785,57040,11306
1973,Arizona,1048527,2472,368453,56700
1973,Arkansas,805023,7412,372988,39235
1973,California,10910604,23018,2479152,638776
1973,Colorado,1354147,4498,443922,81740
1973,Connecticut,1782037,7303,160492,58272
1973,Delaware,277262,1307,54568,6053
1973,District of Columbia,241120,2332,17755,4586
1973,Florida,4536840,8614,801791,151959
1973,Georgia,2527622,11528,631262,90933
1973,Hawaii,416931,1888,58961,10225
1973,Idaho,375135,2534,212457,43295
1973,Illinois,5120721,19598,811629,177834
1973,Indiana,2525713,10600,696008,123025
1973,Iowa,1480929,8665,489037,118715
1973,Kansas,1267134,5009,505656,99399
1973,Kentucky,1598695,7725,484328,49353
1973,Louisiana,1597623,13475,446181,44686
1973,Maine,474321,2048,119976,20441
1973,Maryland,1933464,10106,315202,47274
1973,Massachusetts,2652950,8286,290559,68690
1973,Michigan,4435673,13689,790430,268754
1973,Minnesota,1912302,13075,527239,121490
1973,Mississippi,957119,8233,347093,31824
1973,Missouri,2093652,9412,624844,95314
1973,Montana,356375,1731,208950,36856
1973,Nebraska,785056,2789,308995,42834
1973,Nevada,325855,894,110229,15674
1973,New Hampshire,385778,1151,75211,21468
1973,New Jersey,3670483,10755,392511,70605
1973,New Mexico,503080,3806,218751,31217
1973,New York,6531932,30015,757546,89624
1973,North Carolina,2693713,22907,728757,95917
1973,North Dakota,303027,1769,185646,18780
1973,Ohio,5817020,20920,806670,225610
1973,Oklahoma,1375806,7617,600722,94304
1973,Oregon,1309569,5955,290356,95563
1973,Pennsylvania,5746394,21807,906539,223156
1973,Rhode Island,497519,931,64380,17939
1973,South Carolina,1280116,8907,312091,39888
1973,South Dakota,323061,1945,161053,19758
1973,Tennessee,1938735,7796,520290,79148
1973,Texas,5880897,25443,1909305,242966
1973,Utah,565888,1048,210409,46974
1973,Vermont,224661,996,48906,10332
1973,Virginia,2490691,10255,489646,70362
1973,Washington,1784389,10514,575707,91849
1973,West Virginia,684825,2231,223949,56183
1973,Wisconsin,2057535,9254,405412,83631
1973,Wyoming,184276,1912,107724,15029
1974,Alabama,1854168,8212,547374,78059
1974,Alaska,126441,994,66163,11760
1974,Arizona,1081551,2789,389595,65018
1974,Arkansas,847981,7345,390217,44955
1974,California,11162119,23469,2498811,672121
1974,Colorado,1394559,4860,462708,92725
1974,Connecticut,1828790,7689,154918,65346
1974,Delaware,284832,1325,57675,7451
1974,District of Columbia,246319,2385,13894,4341
1974,Florida,4704754,14733,896583,187540
1974,Georgia,2534495,12401,696911,104600
1974,Hawaii,420556,1859,62890,9940
1974,Idaho,404596,2648,225859,46237
1974,Illinois,5258649,21536,893917,207840
1974,Indiana,2542222,13314,712980,145033
1974,Iowa,1506124,9231,518331,138201
1974,Kansas,1252391,4959,527887,92354
1974,Kentucky,1626177,6479,531404,58034
1974,Louisiana,1615984,14637,503905,59722
1974,Maine,498118,1964,137073,25832
1974,Maryland,2000184,10707,335142,65077
1974,Massachusetts,2726002,8468,307482,82881
1974,Michigan,4536177,14133,850594,299834
1974,Minnesota,1942414,14209,575596,139304
1974,Mississippi,964913,7874,368458,34618
1974,Missouri,2142280,9392,658174,108869
1974,Montana,363107,1732,220491,39692
1974,Nebraska,807412,2809,334457,49209
1974,Nevada,338228,948,116875,17147
1974,New Hampshire,403870,1219,85214,27145
1974,New Jersey,3752701,10930,404820,84621
1974,New Mexico,532493,3556,227403,33622
1974,New York,6637871,30406,789525,107598
1974,North Carolina,2773153,23805,772811,117515
1974,North Dakota,320620,1811,204143,22429
1974,Ohio,6097830,21252,846399,238087
1974,Oklahoma,1395351,8102,637196,104221
1974,Oregon,1281589,6346,291801,71817
1974,Pennsylvania,6166528,22645,985872,281157
1974,Rhode Island,499918,928,67005,20085
1974,South Carolina,1334366,9106,327536,56706
1974,South Dakota,330865,2013,174046,23019
1974,Tennessee,1987890,7906,572585,98178
1974,Texas,6007106,26445,2019718,279475
1974,Utah,588733,1063,219829,52065
1974,Vermont,228998,1045,52236,13435
1974,Virginia,2656125,10916,504703,89978
1974,Washington,1826023,10785,607638,110162
1974,West Virginia,703208,2279,229910,60201
1974,Wisconsin,2131663,9368,436535,104898
1974,Wyoming,187897,2021,116878,16245
1975,Alabama,1900295,8416,584074,74513
1975,Alaska,142717,1001,81857,12639
1975,Arizona,1064348,3119,392025,67843
1975,Arkansas,864813,7413,411105,36954
1975,California,11226325,20948,2643397,668460
1975,Colorado,1439779,5050,480369,95315
1975,Connecticut,1793158,7482,148599,65345
1975,Delaware,289164,1404,60424,7647
1975,District of Columbia,236010,2466,16996,3781
1975,Florida,4499154,17829,878389,164982
1975,Georgia,2509519,13144,688310,98095
1975,Hawaii,394619,2311,65081,5962
1975,Idaho,406593,2739,238114,44428
1975,Illinois,5350375,24592,968908,218073
1975,Indiana,2565270,14347,735754,142427
1975,Iowa,1542796,9165,547375,149357
1975,Kansas,1241497,4755,559182,90329
1975,Kentucky,1675990,6517,562631,61027
1975,Louisiana,1661389,15652,510480,53541
1975,Maine,499474,2102,146555,27095
1975,Maryland,2072302,11086,339336,64707
1975,Massachusetts,2775670,9566,321815,81249
1975,Michigan,4627816,14485,903159,291722
1975,Minnesota,1952401,12420,559696,137995
1975,Mississippi,989844,8291,378375,30911
1975,Missouri,2177361,9152,679706,101968
1975,Montana,374614,1767,235106,39225
1975,Nebraska,811480,3066,350494,50130
1975,Nevada,345648,1032,117155,17750
1975,New Hampshire,404574,1267,79465,27121
1975,New Jersey,3735985,11202,407355,83531
1975,New Mexico,554578,3603,268387,35263
1975,New York,6735148,31276,824934,112885
1975,North Carolina,2860249,22321,806999,111551
1975,North Dakota,330951,1763,218213,24782
1975,Ohio,6288050,21956,868927,232390
1975,Oklahoma,1432477,8297,671959,107671
1975,Oregon,1320294,6538,300760,73268
1975,Pennsylvania,6589466,24452,1045387,339437
1975,Rhode Island,498777,920,62944,20152
1975,South Carolina,1400479,9325,362558,40926
1975,South Dakota,336062,2069,182765,24041
1975,Tennessee,2094560,8303,624270,95723
1975,Texas,6217464,29350,2149675,273863
1975,Utah,587133,1080,256761,51068
1975,Vermont,233390,1081,52638,13859
1975,Virginia,2709506,11051,530304,91151
1975,Washington,1883271,11107,645386,110211
1975,West Virginia,734659,2369,228981,60404
1975,Wisconsin,2126273,9500,454936,115571
1975,Wyoming,202267,2009,132548,15732
1976,Alabama,1951914,7970,615993,63072
1976,Alaska,156204,1255,92976,13292
1976,Arizona,1070842,3153,405361,60278
1976,Arkansas,902070,6876,440101,33096
1976,California,11478776,22323,2814744,667363
1976,Colorado,1512098,5270,509920,95787
1976,Connecticut,1919975,8011,159135,69966
1976,Delaware,297453,1492,62638,7153
1976,District of Columbia,245251,2538,17186,3922
1976,Florida,4835141,21648,1088239,132834
1976,Georgia,2599365,11027,721810,93546
1976,Hawaii,424862,2532,70414,6214
1976,Idaho,425645,2675,253267,43134
1976,Illinois,5515959,25433,1135191,227391
1976,Indiana,2653168,14755,782612,140741
1976,Iowa,1592789,9365,583598,151829
1976,Kansas,1283647,4907,585020,86789
1976,Kentucky,1727456,6602,616088,59351
1976,Louisiana,1691109,17087,634055,57832
1976,Maine,544681,2122,152293,27584
1976,Maryland,2138357,11154,355551,66298
1976,Massachusetts,2865383,9947,325173,72614
1976,Michigan,4726259,13780,961333,267306
1976,Minnesota,2073302,14130,680998,151270
1976,Mississippi,1036295,8640,401101,28413
1976,Missouri,2232558,9338,699195,96201
1976,Montana,391428,1787,245738,38580
1976,Nebraska,815606,3224,380481,49635
1976,Nevada,374985,1098,132322,18260
1976,New Hampshire,444051,1282,81944,25957
1976,New Jersey,3831041,11647,414517,86753
1976,New Mexico,592640,3742,287264,37699
1976,New York,6734255,30182,886232,120695
1976,North Carolina,3002710,23166,864978,105633
1976,North Dakota,335600,1784,226007,24627
1976,Ohio,6179074,22872,943888,254482
1976,Oklahoma,1499745,8513,705834,109621
1976,Oregon,1375064,6873,351899,83821
1976,Pennsylvania,6947303,25897,1154255,361918
1976,Rhode Island,512426,1083,71932,19919
1976,South Carolina,1402938,10350,356910,45801
1976,South Dakota,343668,2089,195906,25127
1976,Tennessee,2153922,8705,642213,85763
1976,Texas,6586572,31612,2351570,270089
1976,Utah,605108,1100,271182,50357
1976,Vermont,244157,1099,59673,14681
1976,Virginia,2764444,11123,526685,72302
1976,Washington,1977629,11063,696211,111825
1976,West Virginia,759637,2393,280210,54062
1976,Wisconsin,2199985,9462,439450,125161
1976,Wyoming,214093,2163,144632,17288
1977,Alabama,2005209,8191,660157,71710
1977,Alaska,161867,1414,94229,13290
1977,Arizona,1118651,3292,432251,65143
1977,Arkansas,945489,6885,470435,31351
1977,California,11694053,22414,3241523,678538
1977,Colorado,1613657,5576,543692,105819
1977,Connecticut,1922327,8086,159239,70049
1977,Delaware,307683,1482,64740,8137
1977,District of Columbia,241774,2619,16260,3971
1977,Florida,4978925,22657,1094667,145443
1977,Georgia,2740977,12336,742991,98188
1977,Hawaii,443121,2568,75474,6299
1977,Idaho,444311,2804,270500,44650
1977,Illinois,5712606,24147,1124313,238645
1977,Indiana,2739760,15562,830661,153154
1977,Iowa,1641808,8584,571542,160124
1977,Kansas,1313326,3618,575852,85190
1977,Kentucky,1770046,7831,671841,61405
1977,Louisiana,1734255,17826,669460,68966
1977,Maine,558515,2341,157798,32797
1977,Maryland,2191603,11041,384514,69191
1977,Massachusetts,3122419,11536,385687,86240
1977,Michigan,4954235,14746,1017109,261090
1977,Minnesota,2106630,15360,691337,149008
1977,Mississippi,1064371,8546,421060,27986
1977,Missouri,2301992,9437,741261,95099
1977,Montana,448818,2077,274615,46784
1977,Nebraska,840111,3300,364242,50446
1977,Nevada,407024,1184,140621,19961
1977,New Hampshire,473163,1336,88716,27852
1977,New Jersey,3972020,12574,422760,91087
1977,New Mexico,593400,3660,310008,38885
1977,New York,6799072,30231,900989,132376
1977,North Carolina,3126610,24225,928493,104216
1977,North Dakota,344104,1789,234526,26063
1977,Ohio,6358807,22712,1122807,253686
1977,Oklahoma,1547696,8963,739745,110035
1977,Oregon,1377562,7308,391548,84822
1977,Pennsylvania,5520994,25752,930146,183539
1977,Rhode Island,588017,1235,80074,24892
1977,South Carolina,1462028,10414,385143,41293
1977,South Dakota,352821,2685,205191,26636
1977,Tennessee,2307783,8774,646401,86653
1977,Texas,6970581,33135,2485395,285735
1977,Utah,623258,1148,284061,53168
1977,Vermont,254638,1141,64649,16862
1977,Virginia,2767455,11045,478258,75688
1977,Washington,2118314,10672,765894,115441
1977,West Virginia,776646,2501,357241,56429
1977,Wisconsin,2206429,9688,451004,133173
1977,Wyoming,220561,2313,153165,16051
1978,Alabama,2054436,8413,713628,66178
1978,Alaska,164225,1436,96249,12249
1978,Arizona,1191340,3408,470220,69171
1978,Arkansas,974123,6319,478102,31399
1978,California,11974736,22973,3468092,662884
1978,Colorado,1725759,5335,587587,111755
1978,Connecticut,2006252,8439,166080,73109
1978,Delaware,314871,1517,69401,8565
1978,District of Columbia,333390,2503,15496,3525
1978,Florida,5738031,26065,1151844,152935
1978,Georgia,2864217,10729,785205,102620
1978,Hawaii,450687,2944,80155,6321
1978,Idaho,471065,2796,289174,46715
1978,Illinois,5883525,24170,1184958,247795
1978,Indiana,2820510,17049,900966,154330
1978,Iowa,1716928,8921,601390,174764
1978,Kansas,1344319,3712,586671,84823
1978,Kentucky,1804146,7896,731848,60989
1978,Louisiana,1834306,18420,712167,72420
1978,Maine,533507,2395,172026,35356
1978,Maryland,2260337,10212,428043,68325
1978,Massachusetts,3199821,11543,424500,83854
1978,Michigan,5123926,15738,1105516,242400
1978,Minnesota,2158379,16118,740397,156929
1978,Mississippi,1124059,8712,388673,25435
1978,Missouri,2360828,9294,787913,87053
1978,Montana,518170,2208,306118,54051
1978,Nebraska,845998,3513,372113,49960
1978,Nevada,436471,1287,152491,20667
1978,New Hampshire,555644,1328,92861,41370
1978,New Jersey,4095492,12539,446610,89741
1978,New Mexico,641219,3688,344018,42691
1978,New York,6907661,31674,927335,144438
1978,North Carolina,3262223,26220,1007995,97256
1978,North Dakota,351449,1802,245884,27075
1978,Ohio,6314639,23959,1308464,239490
1978,Oklahoma,1649629,9328,777472,114108
1978,Oregon,1455927,7753,457329,74276
1978,Pennsylvania,5652375,25799,1033650,183045
1978,Rhode Island,574829,1798,78296,24333
1978,South Carolina,1503313,10569,409947,35411
1978,South Dakota,360445,2790,217588,27667
1978,Tennessee,2351910,9175,588336,82888
1978,Texas,7349070,31590,2770884,218966
1978,Utah,657616,1148,303212,52507
1978,Vermont,275091,1204,66749,18205
1978,Virginia,2936067,11462,491493,72175
1978,Washington,2131348,11728,816894,106978
1978,West Virginia,840256,3059,328796,47130
1978,Wisconsin,2239107,10488,490749,143661
1978,Wyoming,239722,2188,164279,17867
1979,Alabama,2062319,8518,769878,74426
1979,Alaska,155523,1449,92391,9607
1979,Arizona,1259643,3691,505276,76637
1979,Arkansas,996625,5988,508212,33462
1979,California,12466173,23466,3771658,729181
1979,Colorado,1729090,5657,620009,117593
1979,Connecticut,2029647,8541,168014,73963
1979,Delaware,319310,1565,72225,11508
1979,District of Columbia,231200,2558,15871,3573
1979,Florida,6011033,28199,1259730,220465
1979,Georgia,2932920,11838,801451,105058
1979,Hawaii,474544,3117,82684,6635
1979,Idaho,470345,2829,308492,51417
1979,Illinois,6059653,23036,1200817,281406
1979,Indiana,2841877,17020,929926,167067
1979,Iowa,1709290,8079,634062,204151
1979,Kansas,1367626,3812,607654,95105
1979,Kentucky,1813235,8165,784097,62132
1979,Louisiana,1905028,18950,754491,76393
1979,Maine,524974,2554,186121,42947
1979,Maryland,2312762,9582,445117,77029
1979,Massachusetts,3259885,12003,449799,100506
1979,Michigan,5093121,17247,1230393,251290
1979,Minnesota,2213480,17647,794410,157839
1979,Mississippi,1136101,7398,341911,24504
1979,Missouri,2408642,9617,823883,100922
1979,Montana,414254,2919,248808,29584
1979,Nebraska,861365,3374,364907,54967
1979,Nevada,466968,1417,167620,23084
1979,New Hampshire,541892,1381,104117,41883
1979,New Jersey,4228865,12767,472858,102318
1979,New Mexico,665997,3797,361059,46947
1979,New York,6992216,34162,977801,167736
1979,North Carolina,3356370,27525,1062670,103751
1979,North Dakota,358502,1855,256136,28165
1979,Ohio,6341428,26123,1322480,267100
1979,Oklahoma,1724965,10081,857031,124925
1979,Oregon,1471293,8251,528379,81267
1979,Pennsylvania,5689399,26560,1040525,217757
1979,Rhode Island,509336,1671,73992,23428
1979,South Carolina,1522385,10918,441039,37450
1979,South Dakota,367586,2838,227660,31178
1979,Tennessee,2337221,9424,648660,85251
1979,Texas,7210280,32484,2758182,291510
1979,Utah,670876,1180,312075,61844
1979,Vermont,274896,1258,73010,20826
1979,Virginia,2998006,12136,500020,79492
1979,Washington,2231064,11955,888132,131401
1979,West Virginia,884193,6632,373201,37605
1979,Wisconsin,2253242,11085,511995,158241
1979,Wyoming,272085,2446,182875,19606
1980,Alabama,2105546,8716,823846,75990
1980,Alaska,163193,1445,96889,8827
1980,Arizona,1372742,3879,540132,89129
1980,Arkansas,1036456,5536,531726,34153
1980,California,13268006,24277,3580834,745691
